name,description,link_url,image_url,unique_id,manufacturer_id
Latitude 30 LED Bath Sconce,"Soft oval forms offer a modern and playful touch to this LED wall mounted sconce. The face of the fixture is a light guided White acrylic diffuser that even illuminates the edge-lit LED light source. The sleek
read more...",https://www.studiomlighting.com/product/indoor-lighting/bath/latitude-30-led-bath-sconce/SM253423BK,https://www.studiomlighting.com/products_main_image/SM253423BK.jpg,SM253423BK,1113
Latitude 36 LED Bath Sconce,"Soft oval forms offer a modern and playful touch to this LED wall mounted sconce. The face of the fixture is a light guided White acrylic diffuser that even illuminates the edge-lit LED light source. The sleek
read more...",https://www.studiomlighting.com/product/indoor-lighting/bath/latitude-36-led-bath-sconce/SM253424BK,https://www.studiomlighting.com/products_main_image/SM253424BK.jpg,SM253424BK,1113
Latitude 48 LED Bath Sconce,"Soft oval forms offer a modern and playful touch to this LED wall mounted sconce. The face of the fixture is a light guided White acrylic diffuser that even illuminates the edge-lit LED light source. The sleek
read more...",https://www.studiomlighting.com/product/indoor-lighting/bath/latitude-48-led-bath-sconce/SM253426BK,https://www.studiomlighting.com/products_main_image/SM253426BK.jpg,SM253426BK,1113
Seafarer Wall Sconce,"This nautical-inspired collection features Clear Seedy glass cones suspended by a yoke frame. The clear glass offers abundant lighting and compliments the styling of the fixture. Make it a more industrial look
read more...",https://www.studiomlighting.com/product/indoor-lighting/bath/seafarer-wall-sconce/SM266111CDOI,https://www.studiomlighting.com/products_main_image/SM266111CDOI.jpg,SM266111CDOI,1113
Seafarer 3-Light Chandelier,"This nautical-inspired collection features Clear Seedy glass cones suspended by a yoke frame. The clear glass offers abundant lighting and compliments the styling of the fixture. Make it a more industrial look
read more...",https://www.studiomlighting.com/product/indoor-lighting/chandeliers/seafarer-3-light-chandelier/SM266116CDOI,https://www.studiomlighting.com/products_main_image/SM266116CDOI.jpg,SM266116CDOI,1113
Seafarer 5-Light Chandelier,"This nautical-inspired collection features Clear Seedy glass cones suspended by a yoke frame. The clear glass offers abundant lighting and compliments the styling of the fixture. Make it a more industrial look
read more...",https://www.studiomlighting.com/product/indoor-lighting/chandeliers/seafarer-5-light-chandelier/SM266117CDOI,https://www.studiomlighting.com/products_main_image/SM266117CDOI.jpg,SM266117CDOI,1113
Seafarer Pendant,"This nautical-inspired collection features Clear Seedy glass cones suspended by a yoke frame. The clear glass offers abundant lighting and compliments the styling of the fixture. Make it a more industrial look
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/seafarer-pendant/SM961110CDOI,https://www.studiomlighting.com/products_main_image/SM961110CDOI.jpg,SM961110CDOI,1113
Seafarer Pendant,"This nautical-inspired collection features Clear Seedy glass cones suspended by a yoke frame. The clear glass offers abundant lighting and compliments the styling of the fixture. Make it a more industrial look
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/seafarer-pendant/SM266115CDOI,https://www.studiomlighting.com/products_main_image/SM266115CDOI.jpg,SM266115CDOI,1113
Seafarer 4-Light Bath Vanity,"This nautical-inspired collection features Clear Seedy glass cones suspended by a yoke frame. The clear glass offers abundant lighting and compliments the styling of the fixture. Make it a more industrial look
read more...",https://www.studiomlighting.com/product/indoor-lighting/bath/seafarer-4-light-bath-vanity/SM266114CDOI,https://www.studiomlighting.com/products_main_image/SM266114CDOI.jpg,SM266114CDOI,1113
Seafarer 2-Light Bath Vanity,"This nautical-inspired collection features Clear Seedy glass cones suspended by a yoke frame. The clear glass offers abundant lighting and compliments the styling of the fixture. Make it a more industrial look
read more...",https://www.studiomlighting.com/product/indoor-lighting/bath/seafarer-2-light-bath-vanity/SM266112CDOI,https://www.studiomlighting.com/products_main_image/SM266112CDOI.jpg,SM266112CDOI,1113
Seafarer 3-Light Bath Vanity,"This nautical-inspired collection features Clear Seedy glass cones suspended by a yoke frame. The clear glass offers abundant lighting and compliments the styling of the fixture. Make it a more industrial look
read more...",https://www.studiomlighting.com/product/indoor-lighting/bath/seafarer-3-light-bath-vanity/SM266113CDOI,https://www.studiomlighting.com/products_main_image/SM266113CDOI.jpg,SM266113CDOI,1113
Seafarer Pendant,"This nautical-inspired collection features Clear Seedy glass cones suspended by a yoke frame. The clear glass offers abundant lighting and compliments the styling of the fixture. Make it a more industrial look
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/seafarer-pendant/SM266119CDOI,https://www.studiomlighting.com/products_main_image/SM266119CDOI.jpg,SM266119CDOI,1113
"Prime 20"" LED Flushmount","Drum shades in a variety of fabrics and materials are a core lighting offering. Flush mounts, pendants, and ADA sconces are available in options of linen, organza, grasscloth, and sound absorbing grey felt shad
read more...",https://www.studiomlighting.com/product/indoor-lighting/flush-mounts/prime-20-led-flushmount/SM160222BO,https://www.studiomlighting.com/products_main_image/SM160222BO.jpg,SM160222BO,1113
"Prime 20"" LED Pendant","Drum shades in a variety of fabrics and materials are a core lighting offering. Flush mounts, pendants, and ADA sconces are available in options of linen, organza, grasscloth, and sound absorbing grey felt shad
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/prime-20-led-pendant/SM160226BOSN,https://www.studiomlighting.com/products_main_image/SM160226BOSN.jpg,SM160226BOSN,1113
"Prime 16"" LED Flushmount","Drum shades in a variety of fabrics and materials are a core lighting offering. Flush mounts, pendants, and ADA sconces are available in options of linen, organza, grasscloth, and sound absorbing grey felt shad
read more...",https://www.studiomlighting.com/product/indoor-lighting/flush-mounts/prime-16-led-flushmount/SM160221OMOI,https://www.studiomlighting.com/products_main_image/SM160221OMOI.jpg,SM160221OMOI,1113
Prime 18 Tall LED Sconce,"Drum shades in a variety of fabrics and materials are a core lighting offering. Flush mounts, pendants, and ADA sconces are available in options of linen, organza, grasscloth, and sound absorbing grey felt shad
read more...",https://www.studiomlighting.com/product/indoor-lighting/indoor-wall-lighting-lanterns/prime-18-tall-led-sconce/SM160228BO,https://www.studiomlighting.com/products_main_image/SM160228BO.jpg,SM160228BO,1113
Prime 13 Wide LED Sconce,"Drum shades in a variety of fabrics and materials are a core lighting offering. Flush mounts, pendants, and ADA sconces are available in options of linen, organza, grasscloth, and sound absorbing grey felt shad
read more...",https://www.studiomlighting.com/product/indoor-lighting/indoor-wall-lighting-lanterns/prime-13-wide-led-sconce/SM160229BO,https://www.studiomlighting.com/products_main_image/SM160229BO.jpg,SM160229BO,1113
"Prime 16"" LED Flushmount","Drum shades in a variety of fabrics and materials are a core lighting offering. Flush mounts, pendants, and ADA sconces are available in options of linen, organza, grasscloth, and sound absorbing grey felt shad
read more...",https://www.studiomlighting.com/product/indoor-lighting/flush-mounts/prime-16-led-flushmount/SM160220BO,https://www.studiomlighting.com/products_main_image/SM160220BO.jpg,SM160220BO,1113
"Prime 16"" LED Pendant","Drum shades in a variety of fabrics and materials are a core lighting offering. Flush mounts, pendants, and ADA sconces are available in options of linen, organza, grasscloth, and sound absorbing grey felt shad
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/prime-16-led-pendant/SM160224BOSN,https://www.studiomlighting.com/products_main_image/SM160224BOSN.jpg,SM160224BOSN,1113
"Prime 25"" LED Flush Mount","Drum shades in a variety of fabrics and materials are a core lighting offering. Flush mounts, pendants, and ADA sconces are available in options of linen, organza, grasscloth, and sound absorbing grey felt shad
read more...",https://www.studiomlighting.com/product/indoor-lighting/flush-mounts/prime-25-led-flush-mount/SM160227BO,https://www.studiomlighting.com/products_main_image/SM160227BO.jpg,SM160227BO,1113
Prime 16 LED Flush Mount 120-277V HI-LO DIM,"Drum shades in a variety of fabrics and materials are a core lighting offering. Flush mounts, pendants, and ADA sconces are available in options of linen, organza, grasscloth, and sound absorbing grey felt shad
read more...",https://www.studiomlighting.com/product/indoor-lighting/flush-mounts/prime-16-led-flush-mount-120-277v-hi-lo-dim/SM660230GY,https://www.studiomlighting.com/products_main_image/SM660230GY.jpg,SM660230GY,1113
