name,description,link_url,image_url,manufacturer_id
8676303 | 48″ Long SlimBox Island Pendant,"CCL Part Number:
8676303",https://customcontractlighting.com/product/8676303-48-long-slimbox-island-pendant/,https://customcontractlighting.com/wp-content/uploads/2020/09/198646-600x600.jpg,2521
8677225 | 15.25″ Wide Walworth Flushmount,"CCL Part Number:
8677225",https://customcontractlighting.com/product/8677225-15-25-wide-walworth-flushmount/,https://customcontractlighting.com/wp-content/uploads/2020/09/130633-600x600.jpg,2521
8679847 | 18″ WIDE NORTHSTAR PENDANT,"CCL Part Number:
8679847",https://customcontractlighting.com/product/8679847-18-wide-northstar-pendant/,https://customcontractlighting.com/wp-content/uploads/2021/04/198460-600x600.jpg,2521
8677756 | 12″ Wide NorthStar Iridescent Flushmount,"CCL Part Number:
8677756",https://customcontractlighting.com/product/8677756-12-wide-northstar-iridescent-flushmount-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/148883-600x600.jpg,2521
8677704 | 8″W Cognac Points LED Wall Sconce,"CCL Part Number:
8677704",https://customcontractlighting.com/product/8677704-8w-cognac-points-led-wall-sconce-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/147096-600x600.jpg,2521
8677699 | 68″ Wide String Theory 12 LT Two Tier LED Chandelier,"CCL Part Number:
8677699",https://customcontractlighting.com/product/8677699-68-wide-string-theory-12-lt-two-tier-led-chandelier-2/,no description available.,2521
8677647 | 40″ Wide Cognac Ring LED Pendant,"CCL Part Number:
8677647",https://customcontractlighting.com/product/8677647-40-wide-cognac-ring-led-pendant/,https://customcontractlighting.com/wp-content/uploads/2020/09/145991-600x600.jpg,2521
8677646 | 32″ Wide Cognac Ring LED Pendant,"CCL Part Number:
8677646",https://customcontractlighting.com/product/8677646-32-wide-cognac-ring-led-pendant/,https://customcontractlighting.com/wp-content/uploads/2020/09/145990-600x600.jpg,2521
8677645 | 25″ Wide Cognac Ring LED Pendant,"CCL Part Number:
8677645",https://customcontractlighting.com/product/8677645-25-wide-cognac-ring-led-pendant/,https://customcontractlighting.com/wp-content/uploads/2020/09/145988-600x600.jpg,2521
8677644 | 5″W Surgut LED Wall Sconce,"CCL Part Number:
8677644",https://customcontractlighting.com/product/8677644-5w-surgut-led-wall-sconce-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/145969-600x600.jpg,2521
8676435 | 24″ Wide NorthStar Pendant,"CCL Part Number:
8676435",https://customcontractlighting.com/product/8676435-24-wide-northstar-pendant-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/216258-600x600.jpg,2521
8679266 | 9″ Wide Scarsdale Curl Wall Sconce,"CCL Part Number:
8679266",https://customcontractlighting.com/product/8679266-9-wide-scarsdale-curl-wall-sconce/,no description available.,2521
8676150 | 36″ Wide Cross Drum Pendant,"CCL Part Number:
8676150",https://customcontractlighting.com/product/8676150-36-wide-cross-drum-pendant-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/185008-600x600.jpg,2521
