name,description,link_url,image_url,unique_id,manufacturer_id
"5"" REGRESSED MINI PANEL 5CCT - HIGH OUTPUT","Item number
LR22642
Item description
LEDRMP5/HO/5CCT/SQ/WT/D
Size
5""
Shape
5"" REGRESSED MINI PANEL
Dimensions
Length
6.53""
Width
6.53""
Height
2.04""
Cutout
Ø5.90""
Finish
WHITE",https://luxrite.com/collections/san-diego-collection/products/lr22642,"//luxrite.com/cdn/shop/products/LR22642_360x.png?v=1664479561 360w, //luxrite.com/cdn/shop/products/LR22642_540x.png?v=1664479561 540w, //luxrite.com/cdn/shop/products/LR22642_720x.png?v=1664479561 720w, //luxrite.com/cdn/shop/products/LR22642_900x.png?v=1664479561 900w, //luxrite.com/cdn/shop/products/LR22642_1080x.png?v=1664479561 1080w",LR22642,2722
"5"" REGRESSED MINI PANEL 5CCT - HIGH OUTPUT","Item number
LR22634
Item description
LEDRMP5/HO/5CCT/RD/WT/D
Size
5""
Shape
5"" REGRESSED MINI PANEL
Dimensions
Width
Ø6.53""
Height
2.04""
Cutout
Ø5.90""
Finish
WHITE",https://luxrite.com/collections/san-diego-collection/products/lr22634,"//luxrite.com/cdn/shop/products/LR22634_360x.png?v=1663959249 360w, //luxrite.com/cdn/shop/products/LR22634_540x.png?v=1663959249 540w, //luxrite.com/cdn/shop/products/LR22634_720x.png?v=1663959249 720w, //luxrite.com/cdn/shop/products/LR22634_900x.png?v=1663959249 900w, //luxrite.com/cdn/shop/products/LR22634_1080x.png?v=1663959249 1080w",LR22634,2722
"5"" REGRESSED MINI PANEL BLACK TRIM REPLACEMENT","Item number
LR22654
Item description
LEDRMP5/HO/5CCT/TRIM/RD/BK
Size
5""
Shape
TRIM REPLACEMENT
Dimensions
Length
Ø5""
Finish
BLACK",https://luxrite.com/collections/san-diego-collection/products/lr22654,"//luxrite.com/cdn/shop/files/LR22654_360x.png?v=1684940765 360w, //luxrite.com/cdn/shop/files/LR22654_540x.png?v=1684940765 540w, //luxrite.com/cdn/shop/files/LR22654_720x.png?v=1684940765 720w, //luxrite.com/cdn/shop/files/LR22654_900x.png?v=1684940765 900w, //luxrite.com/cdn/shop/files/LR22654_1080x.png?v=1684940765 1080w",LR22654,2722
"6"" REGRESSED MINI PANEL 5CCT - HIGH OUTPUT","Item number
LR22644
Item description
LEDRMP6/HO/5CCT/SQ/WT/D
Size
6""
Shape
6"" REGRESSED MINI PANEL
Dimensions
Length
6.92""
Width
6.92""
Height
2.04""
Cutout
Ø6.29""
Finish
WHITE",https://luxrite.com/collections/san-diego-collection/products/lr22644,"//luxrite.com/cdn/shop/products/LR22644_360x.png?v=1664479573 360w, //luxrite.com/cdn/shop/products/LR22644_540x.png?v=1664479573 540w, //luxrite.com/cdn/shop/products/LR22644_720x.png?v=1664479573 720w, //luxrite.com/cdn/shop/products/LR22644_900x.png?v=1664479573 900w, //luxrite.com/cdn/shop/products/LR22644_1080x.png?v=1664479573 1080w",LR22644,2722
"6"" REGRESSED MINI PANEL 5CCT - HIGH OUTPUT","Item number
LR22636
Item description
LEDRMP6/HO/5CCT/RD/WT/D
Size
6""
Shape
6"" REGRESSED MINI PANEL
Dimensions
Width
Ø6.92""
Height
2.04""
Cutout
Ø6.29""
Finish
WHITE",https://luxrite.com/collections/san-diego-collection/products/lr22636,"//luxrite.com/cdn/shop/products/LR22636_360x.png?v=1664476531 360w, //luxrite.com/cdn/shop/products/LR22636_540x.png?v=1664476531 540w, //luxrite.com/cdn/shop/products/LR22636_720x.png?v=1664476531 720w, //luxrite.com/cdn/shop/products/LR22636_900x.png?v=1664476531 900w, //luxrite.com/cdn/shop/products/LR22636_1080x.png?v=1664476531 1080w",LR22636,2722
"6"" REGRESSED MINI PANEL BLACK TRIM REPLACEMENT","Item number
LR22656
Item description
LEDRMP6/HO/5CCT/TRIM/RD/BK
Size
6""
Shape
TRIM REPLACEMENT
Dimensions
Length
Ø6""
Finish
BLACK",https://luxrite.com/collections/san-diego-collection/products/lr22656,"//luxrite.com/cdn/shop/files/LR22656_360x.png?v=1684940776 360w, //luxrite.com/cdn/shop/files/LR22656_540x.png?v=1684940776 540w, //luxrite.com/cdn/shop/files/LR22656_720x.png?v=1684940776 720w, //luxrite.com/cdn/shop/files/LR22656_900x.png?v=1684940776 900w, //luxrite.com/cdn/shop/files/LR22656_1080x.png?v=1684940776 1080w",LR22656,2722
"3"" MINI PANEL ROUND 5CCT BAFFLED CANLESS WAFER SPOTLIGHT","Item number
LR23730
Item description
LED/MINI3/PANEL/5CCT/RD/B
Size
3""
Shape
3"" ROUND BAFFLED
Dimensions
Width
Ø 3.62""
Depth
0.69""
Cutout
3""
Finish
WHITE",https://luxrite.com/collections/baffled-trim/products/lr23730,"//luxrite.com/cdn/shop/products/LR23730_360x.png?v=1652904472 360w, //luxrite.com/cdn/shop/products/LR23730_540x.png?v=1652904472 540w, //luxrite.com/cdn/shop/products/LR23730_720x.png?v=1652904472 720w, //luxrite.com/cdn/shop/products/LR23730_900x.png?v=1652904472 900w, //luxrite.com/cdn/shop/products/LR23730_1080x.png?v=1652904472 1080w",LR23730,2722
"4"" MINI PANEL ROUND 5CCT BAFFLED CANLESS WAFER SPOTLIGHT","Item number
LR23731
Item description
LED/MINI4/PANEL/5CCT/RD/B
Size
4""
Shape
4"" ROUND BAFFLED
Dimensions
Width
Ø 4.75""
Depth
0.69""
Cutout
4.29""
Finish
WHITE",https://luxrite.com/collections/baffled-trim/products/lr23731,"//luxrite.com/cdn/shop/products/LR23731_360x.png?v=1652904649 360w, //luxrite.com/cdn/shop/products/LR23731_540x.png?v=1652904649 540w, //luxrite.com/cdn/shop/products/LR23731_720x.png?v=1652904649 720w, //luxrite.com/cdn/shop/products/LR23731_900x.png?v=1652904649 900w, //luxrite.com/cdn/shop/products/LR23731_1080x.png?v=1652904649 1080w",LR23731,2722
"6"" MINI PANEL ROUND 5CCT BAFFLED CANLESS WAFER SPOTLIGHT","Item number
LR23732
Item description
LED/MINI6/PANEL/5CCT/RD/B
Size
6""
Shape
6"" ROUND BAFFLED
Dimensions
Width
Ø 6.79""
Depth
0.69""
Cutout
6.3""
Finish
WHITE",https://luxrite.com/collections/baffled-trim/products/lr23732,"//luxrite.com/cdn/shop/products/LR23732_360x.png?v=1652904990 360w, //luxrite.com/cdn/shop/products/LR23732_540x.png?v=1652904990 540w, //luxrite.com/cdn/shop/products/LR23732_720x.png?v=1652904990 720w, //luxrite.com/cdn/shop/products/LR23732_900x.png?v=1652904990 900w, //luxrite.com/cdn/shop/products/LR23732_1080x.png?v=1652904990 1080w",LR23732,2722
"8"" MINI PANEL ROUND 5CCT BAFFLED CANLESS WAFER SPOTLIGHT","Item number
LR23733
Item description
LED/MINI8/PANEL/5CCT/RD/B
Size
8""
Shape
6"" ROUND BAFFLED
Dimensions
Width
Ø 8.87""
Height
1.99""
Depth
0.69""
Cutout
8.3""
Finish
WHITE",https://luxrite.com/collections/baffled-trim/products/lr23733,"//luxrite.com/cdn/shop/products/LR23733_360x.png?v=1652905013 360w, //luxrite.com/cdn/shop/products/LR23733_540x.png?v=1652905013 540w, //luxrite.com/cdn/shop/products/LR23733_720x.png?v=1652905013 720w, //luxrite.com/cdn/shop/products/LR23733_900x.png?v=1652905013 900w, //luxrite.com/cdn/shop/products/LR23733_1080x.png?v=1652905013 1080w",LR23733,2722
