name,description,link_url,image_url,unique_id,manufacturer_id
Jolivet 18 Light Chandelier,"The Jolivet Collection features striking Firenze crystal drops, columns and bobeches, and solid brass cast construction.",https://www.allegricrystal.com/product/jolivet-18-light-chandelier-two-tone-silver,https://www.allegricrystal.com/wp-content/uploads/2023/06/021773_017_FR001.jpg,021773-017-FR001,1251
Joni 16” Square Small Foyer,"The modern inspired Joni Collection features a simple, open-frame design with a Firenze crystal center made of square and rectangular baguettes.",https://www.allegricrystal.com/product/joni-16-square-small-foyer,https://www.allegricrystal.com/wp-content/uploads/2023/06/036150_052_FR001-600x600.jpg,036150-052-FR001,1251
Joni 19” Square Dining Pendant,"The modern inspired Joni Collection features a simple, open-frame design with a Firenze crystal center made of square and rectangular baguettes.",https://www.allegricrystal.com/product/joni-19-square-dining-pendant,https://www.allegricrystal.com/wp-content/uploads/2023/06/036152_052_FR001-600x600.jpg,036152-052-FR001,1251
Joni 24” Square Dining Pendant,"The modern inspired Joni Collection features a simple, open-frame design with a Firenze crystal center made of square and rectangular baguettes.",https://www.allegricrystal.com/product/joni-24-square-dining-pendant,https://www.allegricrystal.com/wp-content/uploads/2023/06/036153_052_FR001-600x600.jpg,036153-052-FR001,1251
Joni 44” Island Light,"The modern inspired Joni Collection features a simple, open-frame design with a Firenze crystal center made of square and rectangular baguettes.",https://www.allegricrystal.com/product/joni-44-island-light,https://www.allegricrystal.com/wp-content/uploads/2023/06/036160-052-FR001-600x600.jpg,036160-052-FR001,1251
Julien Medium Wall Sconce,Julien features a subtle and classic designer in an 18K Gold finish,https://www.allegricrystal.com/product/julien-medium-wall-sconce,https://www.allegricrystal.com/wp-content/uploads/2023/05/025721_018_FR001-600x600.jpg,025721-018-FR001,1251
Julien Medium Wall Sconce,Julien features a subtle and classic designer in an 18K Gold finish,https://www.allegricrystal.com/product/julien-medium-wall-sconce-chrome,https://www.allegricrystal.com/wp-content/uploads/2023/06/025721_010_FR001-600x606.jpg,025721-010-FR001,1251
Julien Small Wall Sconce,Julien features a subtle and classic designer in an 18K Gold finish,https://www.allegricrystal.com/product/julien-small-wall-sconce,https://www.allegricrystal.com/wp-content/uploads/2023/05/025720_018_FR001-600x600.jpg,025720-018-FR001,1251
Julien Small Wall Sconce Chrome,Julien features a subtle and classic designer in an 18K Gold finish,https://www.allegricrystal.com/product/julien-small-wall-sconce-chrome,https://www.allegricrystal.com/wp-content/uploads/2023/06/025720-010-FR001-600x600.jpg,025720-010-FR001,1251
Kasturi 24″ Pendant,Art Deco inspired Kasturi Collection features tiered crystal layers and jeweled bands with alternating frames that cradle individual crystals for added dimension. Offered in a sexy Silver finish.,https://www.allegricrystal.com/product/kasturi-24-pendant,https://www.allegricrystal.com/wp-content/uploads/2023/06/033251_014_FR001-600x600.jpg,033251-014-FR001,1251
Laga LED Pendant,The Laga Collection features gentle curves paired with deeply etched Firenze crystal ends in a detailed leaf pattern. The chandelier arms can articulate to customize whatever shape is best for your space. Offered in a simple Winter Brass finish.,https://www.allegricrystal.com/product/laga-led-pendant,https://www.allegricrystal.com/wp-content/uploads/2023/05/039256_044_FR001-600x600.jpg,039256-044-FR001,1251
Laga LED Wall Sconce,The Laga Collection features gentle curves paired with deeply etched Firenze crystal ends in a detailed leaf pattern. Offered in a simple Winter Brass finish.,https://www.allegricrystal.com/product/laga-led-wall-sconce,https://www.allegricrystal.com/wp-content/uploads/2023/05/039221_044_FR001-600x600.jpg,039221-044-FR001,1251
Lina 10″ LED Orb Pendant,"In the Lina Collection, simple silhouettes are delicately and intricately wrapped in Firenze crystal strands for a look that’s glamorous without being flashy.  Lit from within, the crystals glow, providing beautiful ambient light perfect for just about any room in the home.  The fixtures arrived dressed and ready for installation.",https://www.allegricrystal.com/product/lina-10-led-orb-pendant,https://www.allegricrystal.com/wp-content/uploads/2023/07/040055-010-FR001-600x600.jpg,040055-010-FR001,1251
Lina 14″ LED Orb Pendant,"In the Lina Collection, simple silhouettes are delicately and intricately wrapped in Firenze crystal strands for a look that’s glamorous without being flashy.  Lit from within, the crystals glow, providing beautiful ambient light perfect for just about any room in the home.  The fixtures arrived dressed and ready for installation.",https://www.allegricrystal.com/product/lina-14-led-orb-pendant,https://www.allegricrystal.com/wp-content/uploads/2023/07/040056-010-FR001-600x600.jpg,040056-010-FR001,1251
Lina 18″ LED Orb Pendant,"In the Lina Collection, simple silhouettes are delicately and intricately wrapped in Firenze crystal strands for a look that’s glamorous without being flashy.  Lit from within, the crystals glow, providing beautiful ambient light perfect for just about any room in the home.  The fixtures arrived dressed and ready for installation.",https://www.allegricrystal.com/product/lina-18-led-orb-pendant,https://www.allegricrystal.com/wp-content/uploads/2023/07/040057-010-FR001-600x600.jpg,040057-010-FR001,1251
Lina Buffet Table Lamp,"In the Lina Collection, simple silhouettes are delicately and intricately wrapped in Firenze Crystal strands for a look that’s glamorous without being flashy. Lit from within, the crystals glow, providing beautiful ambient light perfect for just about any room in the home. The fixtures arrive dressed and ready for installation.",https://www.allegricrystal.com/product/lina-buffet-table-lamp-2,https://www.allegricrystal.com/wp-content/uploads/2023/03/028391_010_FR001-600x600.jpg,028391-010-FR001,1251
Lina Esterno 24” Outdoor LED Flush Mount,"Born from an instinct for innovation and a sense of adventure, Esterno Cristallo is a contemporary outdoor lighting collection from Allegri Crystal. Revealing a modern silhouette and advanced LED technology, each handcrafted piece is built with the elements in mind. Each collection features Allegri‘s signature Firenze crystal encased in a Matte Black (052) frame crafted from stainless steel.",https://www.allegricrystal.com/product/lina-esterno-24-outdoor-led-flush-mount,https://www.allegricrystal.com/wp-content/uploads/2023/03/095541_052_FR001-600x600.jpg,095541-052-FR001,1251
Lina Esterno Outdoor 32” LED Flush Mount,"Born from an instinct for innovation and a sense of adventure, Esterno Cristallo is a contemporary outdoor lighting collection from Allegri Crystal. Revealing a modern silhouette and advanced LED technology, each handcrafted piece is built with the elements in mind. Each collection features Allegri‘s signature Firenze crystal encased in a Matte Black (052) frame crafted from stainless steel.",https://www.allegricrystal.com/product/lina-esterno-outdoor-32-led-flush-mount,https://www.allegricrystal.com/wp-content/uploads/2023/03/095542_052_FR001-600x600.jpg,095542-052-FR001,1251
Lina Esterno Outdoor LED Flush Mount,"Born from an instinct for innovation and a sense of adventure, Esterno Cristallo is a contemporary outdoor lighting collection from Allegri Crystal. Revealing a modern silhouette and advanced LED technology, each handcrafted piece is built with the elements in mind. Each collection features Allegri‘s signature Firenze crystal encased in a Matte Black (052) frame crafted from stainless steel.",https://www.allegricrystal.com/product/lina-esterno-outdoor-led-flush-mount-3,https://www.allegricrystal.com/wp-content/uploads/2023/03/095543_052_FR001-600x600.jpg,095543-052-FR001,1251
Lina Esterno Outdoor LED Flush Mount,"Born from an instinct for innovation and a sense of adventure, Esterno Cristallo is a contemporary outdoor lighting collection from Allegri Crystal. Revealing a modern silhouette and advanced LED technology, each handcrafted piece is built with the elements in mind. Each collection features Allegri‘s signature Firenze crystal encased in a Matte Black (052) frame crafted from stainless steel.",https://www.allegricrystal.com/product/lina-esterno-outdoor-led-flush-mount-2,https://www.allegricrystal.com/wp-content/uploads/2023/03/095544_052_FR001-600x600.jpg,095544-052-FR001,1251
Lina Esterno Outdoor LED Flush Mount,"Born from an instinct for innovation and a sense of adventure, Esterno Cristallo is a contemporary outdoor lighting collection from Allegri Crystal. Revealing a modern silhouette and advanced LED technology, each handcrafted piece is built with the elements in mind. Each collection features Allegri‘s signature Firenze crystal encased in a Matte Black (052) frame crafted from stainless steel.",https://www.allegricrystal.com/product/lina-esterno-outdoor-led-flush-mount,https://www.allegricrystal.com/wp-content/uploads/2023/04/095545_052_FR001-1-600x600.jpg,095545-052-FR001,1251
Lina Esterno Outdoor LED Post Mount,"Born from an instinct for innovation and a sense of adventure, Esterno Cristallo is a contemporary outdoor lighting collection from Allegri Crystal. Revealing a modern silhouette and advanced LED technology, each handcrafted piece is built with the elements in mind. Each collection features Allegri‘s signature Firenze crystal encased in a Matte Black (052) frame crafted from stainless steel.",https://www.allegricrystal.com/product/lina-esterno-outdoor-led-post-mount,https://www.allegricrystal.com/wp-content/uploads/2023/03/095501_052_FR001-600x600.jpg,095501-052-FR001,1251
