name,description,link_url,image_url,manufacturer_id
Premier 2 L,"Contemporary design meets the new generation of green LED technology in the Premier. The Premier LED fixture can provide a new contemporary style, reduced energy consumption and reduced maintenance outdated luminaries.",https://visionairelighting.com/products/premier-ii-l/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2022/03/2l-o.png', 'https://visionairelighting.com/wp-content/uploads/2018/03/premier_prod_img_web_v13.jpg', 'https://visionairelighting.com/wp-content/uploads/2021/02/Premier.png', 'https://visionairelighting.com/wp-content/uploads/2018/04/Architectural_Premier-II-3_755x500.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/premier_prod_img_web_v6.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/premier_prod_img_web_v4.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/premier_prod_img_web_v8.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/premier_prod_img_web_v7.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/premier_prod_img_web_v3.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/premier_prod_img_web_v5.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/premier_prod_img_web1.png', 'https://visionairelighting.com/wp-content/uploads/2018/03/premier_prod_img_web_v14.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/premier_prod_img_web_v2.png']",159
Premier 2 L Serenity Lens, ,https://visionairelighting.com/products/premier-ii-l-serenity-lens/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2022/03/prsl-o.png', 'https://visionairelighting.com/wp-content/uploads/2018/05/PRE-2-L-SL-GALLERY-1.png']",159
Premier 2 M,"Contemporary design meets the new generation of LED green technology in this stunning lumenaire, the PRE-2-M. The PRE-2-M series provides up to fifty percent energy savings over traditional HID light sources and offers excellent beam control and LED life beyond 100,000 hours for 350 milliamp systems. The PRE-2-M is offered in six optical distributions.",https://visionairelighting.com/products/premier-ii-m/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2022/03/pre2m2-o.png', 'https://visionairelighting.com/wp-content/uploads/2018/01/PRE-2-M-GALLERY-1.png']",159
Premier 2 M Serenity Lens,"Contemporary design meets the new generation of LED green technology in this stunning lumenaire, the PRE-2-M Serenity Lens. The PRE-2-M Serenity Lens series provides up to fifty percent energy savings over traditional HID light sources and offers excellent beam control and LED life beyond 100,000 hours. The Serenity lens blocks the line of site from our LED source while still giving you the maximum amount of light for any application.",https://visionairelighting.com/products/premier-ii-m-serenity-lens/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2022/03/pre2m-o.png', 'https://visionairelighting.com/wp-content/uploads/2018/05/PRE-2-M-SL-GALLERY-1.png']",159
Premier Sconce, ,https://visionairelighting.com/products/premier-sconce/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2022/03/PREM-SC-O.png', 'https://visionairelighting.com/wp-content/uploads/2020/05/Premier-Wall-Sconce-gallery-1.png']",159
Premier Bollard,The new Premier Bollard LED Series continues the unique contemporary design inspired by the sleek styling of the Premier II family. Separating the Driver(s) from the individual die-cast aluminum LED engines: optimize the life of the LEDs and the Driver(s) and maximizes the lumen output of the fixture.,https://visionairelighting.com/products/premier-bollard/,"['https://visionairelighting.com/wp-content/uploads/2022/03/premb-o.png', 'https://visionairelighting.com/wp-content/uploads/2022/06/web2.png', 'https://visionairelighting.com/wp-content/uploads/2018/04/premier_bollard_prod_img_web_v1.jpg', 'https://visionairelighting.com/wp-content/uploads/2022/06/web1.png']",159
