name,description,link_url,image_url,manufacturer_id
Roadway LX 3 Array,"The Roadway LX 3 Array includes all of the spec features needed for LED roadway lighting. Aesthetically the Roadway LX 3 Array  upgrades the appearance of any streetscape project. The Roadway LX is constructed of heavy duty Die-Cast Aluminum, has a wattage range from 25 – 125W, and multiple roadway light distribution patterns make the RLX ideal for any roadway application.",https://visionairelighting.com/products/roadway-lx-3-array/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/roadway_lx_prod_img_web_v2.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/roadway_lx_prod_img_web_v3.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/roadway_lx_prod_img_web_v7.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/roadway_lx_prod_img_web_v6.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/roadway_lx_prod_img_web.png']",159
Roadway LX 1 Array,The RLX Array includes all of the spec features needed for LED roadway lighting. Aesthetically the RLX Array upgrades the appearance of any streetscape project. Multiple roadway light distribution patterns make the RLX ideal for any roadway application.,https://visionairelighting.com/products/roadway-lx-1-array/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/roadway_lx_prod_img_web_v2.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/roadway_lx_prod_img_web_v3.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/roadway_lx_prod_img_web_v7.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/roadway_lx_prod_img_web_v6.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/roadway_lx_prod_img_web.png']",159
Roadway LX 1,The RLX 1 includes ALL of the spec features needed for LED roadway lighting. Aesthetically the RLX 1 upgrades the appearance of any streetscape project. Multiple roadway light distribution patterns make the RLX 1 ideal for any roadway application.,https://visionairelighting.com/products/roadway-lx/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/roadway_lx_prod_img_web_v2.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/roadway_lx_prod_img_web_v3.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/roadway_lx_prod_img_web_v7.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/roadway_lx_prod_img_web_v6.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/roadway_lx_prod_img_web.png']",159
BOW Roadway Family,"The BOW Roadway Family creates up to a 147,000+ lumen site lighting package for high light level LED applications. A dedicated heat sink for each LED array maximizes the thermal management characteristics of the BOW Roadway Family. Multiple mounting options including an adjustable knuckle slip fits over a 2 3/8″ tenon, and allows for up to 90 degrees of vertical adjustment in 10 degree increments from horizontal, as well as full side to side adjustment. A Bolt-On Arm that utilizes a 2 piece cleat system for easy installation. A Mast Arm Fitter that fits over a 2 3/8″ tenon. A Post Top Mount that fits over a 2 3/8″ tenon and is adjustable up to 45° and a Trunnion Mount that is adjustable up to 45°.",https://visionairelighting.com/products/bow-roadway-family/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v10.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/bow_lx_prod_img_web_v23.1.png', 'https://visionairelighting.com/wp-content/uploads/2018/03/bow_lx_prod_img_web_v8.1.png', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v9.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v15.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v27.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v2.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v3.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v7.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v14.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v17.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v25.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/bow_lx_prod_img_web_v1.1.png', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v18.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v16.jpg']",159
BOW LX II Array Roadway,"The BOW LX II Array Roadway creates a 147,000+ lumen site lighting package for high light level LED applications. A dedicated heat sink for each LED array maximizes the thermal management characteristics of the BOW LX II. Multiple mounting options including an adjustable knuckle slip fits over a 2 3/8″ tenon, and allows for up to 90 degrees of vertical adjustment in 10 degree increments from horizontal, as well as full side to side adjustment. A Bolt-On Arm that utilizes a 2 piece cleat system for easy installation. A Mast Arm Fitter that fits over a 2 3/8″ tenon. A Post Top Mount that fits over a 2 3/8″ tenon and is adjustable up to 45° and a Trunnion Mount that is adjustable up to 45°.",https://visionairelighting.com/products/bow-lx-ii-array-roadway/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v10.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/bow_lx_prod_img_web_v23.1.png', 'https://visionairelighting.com/wp-content/uploads/2018/03/bow_lx_prod_img_web_v8.1.png', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v9.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v15.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v27.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v2.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v3.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v7.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v14.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v17.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v25.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/bow_lx_prod_img_web_v1.1.png', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v18.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v16.jpg']",159
Oden Array,"This architectural Oden Array has the optical flexibility for any lighting application. The Oden Array is offered with three different sizes, ten different specification grade optics, a lumen package ranging from 5,000 – 50,000 lumens, wattage ranging 32 watts to 406 watts plus six different cap and shade options, from  is Its stylistic versatility allows it to complement any design oriented project.",https://visionairelighting.com/products/oden-array/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/ODEN-LB-City-College-2019_11_15_IMG_003826.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/ODEN-LB-City-College-2019_11_15_IMG_003572.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/oden_led_prod_img_web_v3-1.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/oden_led_prod_img_web_v5-1.jpg', 'https://visionairelighting.com/wp-content/uploads/2021/02/DJI_0045-scaled.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/oden_led_prod_img_web_v2-1.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/oden_led_prod_img_web_v8-3.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/oden_led_prod_img_web_v6-1.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/oden_led_prod_img_web_v7-1.jpg']",159
Oden Roadway,"The durably-constructed Oden Roadway is a stylish addition to any highway, downtown or neighborhood locale. With a life expectancy of over 20 years, municipalities can now enjoy energy, maintenance and re-lamping savings.",https://visionairelighting.com/products/oden-roadway/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/Roadway_Oden-Roadway2_755x500.png', 'https://visionairelighting.com/wp-content/uploads/2018/01/oden_led_prod_img_web_v8.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/Roadway_Oden-Roadway_755x500.png']",159
Mission Bell,"Our Mission Bell roadway LED fixture embeds the latest LED technology into a traditional, historical design and offers ease of use and years of trouble-free operation. The Mission Bell is an ideal choice for street and municipal lighting projects, pedestrian applications, and city and urban centers.",https://visionairelighting.com/products/mission-bell/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/Roadway_Mission-Bell_755x500.png']",159
