name,description,link_url,image_url,manufacturer_id
Lusso Large Arm Mount, ,https://visionairelighting.com/products/lusso-large-arm-mount/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2019/10/Lusso-Array-L-AM-Gallery-01.png']",159
Lusso Medium Arm Mount," The Lusso Collection powered by ARRAY from Visionaire Lighting can elegantly compliment the daytime architecture of your space, while providing nighttime illumination that is up to task and equally as elegant. The collection consists of a wall sconce, bollard, single or twin arm post top and a beautiful pole mount. Available in two housings sizes and lumen packages up to 55,000 lumens thanks to our performance ARRAY LED platform. Scale and design creativity has no limits for any application.",https://visionairelighting.com/products/lusso-medium-arm-mount/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2019/10/Lusso-Array-M-AM-Gallery-01.png']",159
Lusso Medium Arm Mount – Serenity Lens,"The Lusso Collection powered by ARRAY from Visionaire Lighting can elegantly compliment the daytime architecture of your space, while providing nighttime illumination that is up to task and equally as elegant. The collection consists of a wall sconce, bollard, single or twin arm post top and a beautiful pole mount. Available in two housings sizes and lumen packages up to 55,000 lumens thanks to our performance ARRAY LED platform. Scale and design creativity has no limits for any application.",https://visionairelighting.com/products/lusso-medium-arm-mount-serenity-lens/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2019/09/Screen-Shot-2019-09-13-at-9.20.20-AM.png', 'https://visionairelighting.com/wp-content/uploads/2019/10/Lusso-Medium-arm-Mount-Gallery-1.png']",159
Lusso Large Post Top,"The Lusso Collection powered by ARRAY from Visionaire Lighting can elegantly compliment the daytime architecture of your space, while providing nighttime illumination that is up to task and equally as elegant. The collection consists of a wall sconce, bollard, single or twin arm post top and a beautiful pole mount. Available in two housings sizes and lumen packages up to 55K lumens thanks to our performance ARRAY LED platform. Scale and design creativity has no limits for any application. ",https://visionairelighting.com/products/lusso-large-post-top/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2022/03/lpt-o.png', 'https://visionairelighting.com/wp-content/uploads/2020/10/1G3A4539-scaled.jpg', 'https://visionairelighting.com/wp-content/uploads/2019/10/Lusso-Array-L-PT-Gallery-02-2.png', 'https://visionairelighting.com/wp-content/uploads/2019/10/Lusso-Array-L-PT-Gallery-01-1.png']",159
Lusso Medium Post Top,"The Lusso Collection powered by ARRAY from Visionaire Lighting can elegantly compliment the daytime architecture of your space, while providing nighttime illumination that is up to task and equally as elegant. The collection consists of a wall sconce, bollard, single or twin arm post top and a beautiful pole mount. Available in two housings sizes and lumen packages up to 55,000 lumens thanks to our performance ARRAY LED platform. Scale and design creativity has no limits for any application.",https://visionairelighting.com/products/lusso-medium-post-top/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2022/03/l-array-ptop-o.png', 'https://visionairelighting.com/wp-content/uploads/2019/10/Lusso-Array-M-PT-Gallery-01.png', 'https://visionairelighting.com/wp-content/uploads/2019/10/Lusso-Array-M-PT-Gallery-02.png', 'https://visionairelighting.com/wp-content/uploads/2019/10/Lusso-Array-M-PT-Gallery-03.png', 'https://visionairelighting.com/wp-content/uploads/2019/10/Lusso-Array-M-PT-Gallery-04.png']",159
Lusso Medium Post Top – Serenity Lens,"The Lusso Collection powered by ARRAY from Visionaire Lighting can elegantly compliment the daytime architecture of your space, while providing nighttime illumination that is up to task and equally as elegant. The collection consists of a wall sconce, bollard, single or twin arm post top and a beautiful pole mount. Available in two housings sizes and lumen packages up to 55,000 lumens thanks to our performance ARRAY LED platform. Scale and design creativity has no limits for any application.",https://visionairelighting.com/products/lusso-medium-post-top-serenity-lens/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2022/03/prsl-o.png', 'https://visionairelighting.com/wp-content/uploads/2019/12/Lusso-Array-M-PT-Serenity-Lens-Gallery-01.png', 'https://visionairelighting.com/wp-content/uploads/2019/12/Lusso-Array-M-PT-Serenity-Lens-Gallery-02.png', 'https://visionairelighting.com/wp-content/uploads/2019/12/Lusso-Array-M-PT-Serenity-Lens-Gallery-03.png', 'https://visionairelighting.com/wp-content/uploads/2019/12/Lusso-Array-M-PT-Serenity-Lens-Gallery-04.png', 'https://visionairelighting.com/wp-content/uploads/2019/12/Lusso-Array-M-PT-Serenity-Lens-Gallery-05.png']",159
Lusso Bollard," The Lusso Collection from Visionaire Lighting can elegantly compliment the daytime architecture of your space, while providing nighttime illumination that is up to task and equally as elegant. The collection consists of a wall sconce, bollard, single or twin arm post top and a beautiful pole mount. Available in two housings sizes and lumen packages up to 55,000 lumens thanks to our performance ARRAY LED platform. Scale and design creativity has no limits for any application.",https://visionairelighting.com/products/lusso-bollard/,"['https://visionairelighting.com/wp-content/uploads/2019/12/Lusso-Bollard-Optical-Assembly.jpg', 'https://visionairelighting.com/wp-content/uploads/2019/10/Lusso-Bollard-Gallery-01.png', 'https://visionairelighting.com/wp-content/uploads/2019/10/Lusso-Bollard-Gallery-02.png']",159
Lusso Sconce,"The Lusso Collection from Visionaire Lighting can elegantly compliment the daytime architecture of your space, while providing nighttime illumination that is up to task and equally as elegant. The collection consists of a wall sconce, bollard, single or twin arm post top and a beautiful pole mount. Available in two housings sizes and lumen packages up to 55,000 lumens thanks to our performance ARRAY LED platform. Scale and design creativity has no limits for any application.",https://visionairelighting.com/products/lusso-sconce/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2019/12/Lussco-Sconce-Optical-Assembly.jpg', 'https://visionairelighting.com/wp-content/uploads/2019/10/Lusso-Sconce-Gallery-1.png']",159
