name,description,link_url,image_url,manufacturer_id
SCA 100,no description available,https://visionairelighting.com/products/sca-100/,[],159
SCA 200,no description available,https://visionairelighting.com/products/sca-200/,[],159
RCA 100,no description available,https://visionairelighting.com/products/rca-100/,[],159
RCA 200,no description available,https://visionairelighting.com/products/rca-200/,[],159
