name,description,link_url,image_url,manufacturer_id
New Orleans II HT,Visionaire Lighting’s New Orleans II fixtures bring the bright architectural flair of that vibrant city to any outdoor application..,https://visionairelighting.com/products/new-orleans-ii-ht/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2022/03/noht-o.png', 'https://visionairelighting.com/wp-content/uploads/2018/04/new_orleans_ht_prod_img_web.png', 'https://visionairelighting.com/wp-content/uploads/2018/03/new_orleans_ht_prod_img_web_v2.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/04/Ornamental_New-Orleans-II_755x500-1.png', 'https://visionairelighting.com/wp-content/uploads/2018/03/new_orleans_ht_prod_img_web_v3.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/New-Orleans-II_Rancho-Dominguez_061912_DSC0108-scaled.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/New-Orleans-II_Rancho-Dominguez_061912_DSC0084-scaled.jpg']",159
New Orleans II TL,Visionaire Lighting’s New Orleans II fixtures bring the bright architectural flair of that vibrant city to any outdoor application.,https://visionairelighting.com/products/new-orleans-ii-tl/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2022/03/notl-o.png', 'https://visionairelighting.com/wp-content/uploads/2018/04/new_orleans_tl_prod_img_web.png', 'https://visionairelighting.com/wp-content/uploads/2020/10/DSCN1443-scaled.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/DSCN1448-scaled.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/55wretrofit.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/DSC05800-Edit.png']",159
Santa Rosa,"The Santa Rosa LED series lantern captures the look and feel of the Old West with turn-of-the-century styling. It bridges the era of the gas lamp into a new generation of style and sophistication, providing smooth, diffused illumination for safety and a beautiful lighting ambiance. The Santa Rosa LED is a one of the kind fixture with over 100 lumens per watt and is on the DLC QPL.",https://visionairelighting.com/products/santa-rosa/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/Santa-Rosa-Optical-Summary-web-3.png', 'https://visionairelighting.com/wp-content/uploads/2018/04/Ornamental_Santa-Rosa_755x500.png']",159
