name,description,link_url,image_url,manufacturer_id
Aria 1 Array,"Contemporary design meets the new generation of LED green technology in this stunning lumenaire, the Aria Array. The Aria Array series provides over fifty percent energy savings over traditional HID light sources; and offers excellent beam control and LED life beyond 100,000 hours. Aria Array is offered in ten optical distributions. The Aria Array LEDs fully-sealed housing features an exceptionally well-designed thermal management system that provides superior heat dissipation. The popular Aria Array is the perfect compliment to any university campus, business park, or walkway project where contemporary, architectural design is desired.",https://visionairelighting.com/products/aria-1-array/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/aria_1_prod_img_web_v4.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/aria_1_prod_img_web_v5.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/aria_1_prod_img_web_v3.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/aria_1_prod_img_web_v2.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/Area_Aria_Bluesky-with-cap1.png', 'https://visionairelighting.com/wp-content/uploads/2018/01/Toyota-024.jpg']",159
Aria 1,"Visionaire Lighting proudly presents the Aria, a one-of-a-kind fixture diverse enough to complement a wide range of area applications. This unique member of the Aria series features a wide selection of sources, wattages and optics.",https://visionairelighting.com/products/aria-1/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/Aria_LED_PTAM_Univ-of-Mich_027-scaled.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/aria_1_prod_img_web_v4.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/aria_1_prod_img_web_v5.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/aria_1_prod_img_web_v3.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/Area_Aria_Bluesky-with-cap1.png', 'https://visionairelighting.com/wp-content/uploads/2020/10/Aria_LED_4-Brs_BZ_City-College_San-Francisco_CA.jpg']",159
Aria Wall Sconce,"The Aria – Wall Sconce offers a contemporary
architectural shape, superior mechanical features
combined with high performance and low
maintenance LED sources. The ARS-1 is a low-profile luminaire designed to integrate easily into any architectural environment.
The ARS-1 is a full-cutoff, Dark-Sky approved luminaire.",https://visionairelighting.com/products/aria-wall-sconce/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2022/03/AR-W-SC-O.png', 'https://visionairelighting.com/wp-content/uploads/2018/01/aria-ws-slider-1-e1630540995368.png']",159
Aria Bollard,"The Aria architectural bollard combines contemporary styling with durable, vandal-resistant construction. Available with cutoff optics, the Aria is an excellent choice for walkways, entrances, promenades, plazas, courtyards, driveways and landscaped areas. Choose the low-profile-top, or the dome-top to create an architecturally pleasing look.",https://visionairelighting.com/products/aria-bollard/,"['https://visionairelighting.com/wp-content/uploads/2020/10/Aria-1_LED_R1-00A_6x9a300-scaled.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/04/Bollards_Aria_755x500-1.png']",159
California Aria Array,"The California Aria is a strong die cast aluminum fixture made in 3 architecturally pleasing housing styles. Available in a multitude of optical and stylistic options, this fixture’s versatility makes it applicable to any design-oriented project.",https://visionairelighting.com/products/cal-aria-array/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/Cal-Aria-1_LED_BK_Bixby-Village-CA_051812_DSC0090_9x6a150.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/cal_aria_1_prod_img_web.png', 'https://visionairelighting.com/wp-content/uploads/2020/10/Cal-Aria-1_LED_BK_Bixby-Village-CA_051812_DSC0108_9x6a150.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/photo-4.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/photo-3.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/photo-2.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/photo.jpg']",159
Cal Aria 1,"The California Aria is a strong die cast aluminum fixture made in 3 architecturally pleasing housing styles. Available in a multitude of optical and stylistic options, this fixture’s versatility makes it applicable to any design-oriented project.",https://visionairelighting.com/products/cal-aria-1/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2022/03/cal-a-o.png', 'https://visionairelighting.com/wp-content/uploads/2018/03/cal_aria_1_prod_img_web.png']",159
Cal Aria 3,"The California Aria is a strong die cast aluminum fixture made in 3 architecturally pleasing housing styles. Available in a multitude of optical and stylistic options, this fixture’s versatility makes it applicable to any design-oriented project.",https://visionairelighting.com/products/cal-aria-3/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2022/03/cal-a-o.png', 'https://visionairelighting.com/wp-content/uploads/2018/03/cal_aria_3_prod_img_web-1-1.png']",159
Cal Aria 5,"The California Aria is a strong die cast aluminum fixture made in 3 architecturally pleasing housing styles. Available in a multitude of optical and stylistic options, this fixture’s versatility makes it applicable to any design-oriented project.",https://visionairelighting.com/products/cal-aria-5/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2022/03/cal-a-o.png', 'https://visionairelighting.com/wp-content/uploads/2018/03/Architectural_Cal-Aria4_755x500.png']",159
