name,description,link_url,image_url,manufacturer_id
Lusso Bollard," The Lusso Collection from Visionaire Lighting can elegantly compliment the daytime architecture of your space, while providing nighttime illumination that is up to task and equally as elegant. The collection consists of a wall sconce, bollard, single or twin arm post top and a beautiful pole mount. Available in two housings sizes and lumen packages up to 55,000 lumens thanks to our performance ARRAY LED platform. Scale and design creativity has no limits for any application.",https://visionairelighting.com/products/lusso-bollard/,"['https://visionairelighting.com/wp-content/uploads/2019/12/Lusso-Bollard-Optical-Assembly.jpg', 'https://visionairelighting.com/wp-content/uploads/2019/10/Lusso-Bollard-Gallery-01.png', 'https://visionairelighting.com/wp-content/uploads/2019/10/Lusso-Bollard-Gallery-02.png']",159
Premier Bollard,The new Premier Bollard LED Series continues the unique contemporary design inspired by the sleek styling of the Premier II family. Separating the Driver(s) from the individual die-cast aluminum LED engines: optimize the life of the LEDs and the Driver(s) and maximizes the lumen output of the fixture.,https://visionairelighting.com/products/premier-bollard/,"['https://visionairelighting.com/wp-content/uploads/2022/03/premb-o.png', 'https://visionairelighting.com/wp-content/uploads/2022/06/web2.png', 'https://visionairelighting.com/wp-content/uploads/2018/04/premier_bollard_prod_img_web_v1.jpg', 'https://visionairelighting.com/wp-content/uploads/2022/06/web1.png']",159
V-Bollard,V-Bollard – part of our V-Collection is a high performance architectural LED luminaire to be used in outdoor lighting applications. Sleek design takes advantage of the low profile LED lamp technology. Superior thermal management allows for maximum LPW output.,https://visionairelighting.com/products/v-bollard/,"['https://visionairelighting.com/wp-content/uploads/2018/03/vbollard_prod_img_web_v1.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/v_bollard_prod_img_web_v1.1.png']",159
Cross Bow Bollard,The BOW family has expanded! The unique BOW LED components have been pole/bollard mounted to create the latest architectural outdoor luminaire family from Visionaire Lighting. The Cross BOW Series take architectural outdoor applications toward a European style that is unique and meaningful.,https://visionairelighting.com/products/cross-bow/,"['https://visionairelighting.com/wp-content/uploads/2020/10/IMG_0378-Edit.png', 'https://visionairelighting.com/wp-content/uploads/2018/04/cross_bow_prod_img_web.png', 'https://visionairelighting.com/wp-content/uploads/2020/10/IMG_0395-Edit.png']",159
Aria Bollard,"The Aria architectural bollard combines contemporary styling with durable, vandal-resistant construction. Available with cutoff optics, the Aria is an excellent choice for walkways, entrances, promenades, plazas, courtyards, driveways and landscaped areas. Choose the low-profile-top, or the dome-top to create an architecturally pleasing look.",https://visionairelighting.com/products/aria-bollard/,"['https://visionairelighting.com/wp-content/uploads/2020/10/Aria-1_LED_R1-00A_6x9a300-scaled.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/04/Bollards_Aria_755x500-1.png']",159
OceanWalk Square,"The OceanWalk – Square provides smooth, low-level, 360-degree symmetrical illumination with available cutoff optics and is an excellent choice for walkways, entrances, promenades, plazas, courtyards, driveways, bridges and landscaped areas.",https://visionairelighting.com/products/oceanwalk-square/,['https://visionairelighting.com/wp-content/uploads/2018/04/Bollards_OceanWalk-Square_755x500.png'],159
OceanWalk Round,"The OceanWalk – Round series of architectural bollards combines contemporary styling with durable, vandal-resistant construction and smooth, low-level, 360-degree symmetrical illumination with available cutoff optics. Excellent choice for walkways, entrances, promenades, and plazas.",https://visionairelighting.com/products/oceanwalk-round/,"['https://visionairelighting.com/wp-content/uploads/2020/10/OWK-2-scaled.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/04/Bollards_OceanWalk-Round_755x500.png', 'https://visionairelighting.com/wp-content/uploads/2020/10/DSCN1151-scaled.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/DSCN1204-scaled.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/DSCN1202-scaled.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/DSCN1159-scaled.jpg']",159
Endurascape,"The Endurascape series of concrete bollards are designed to enhance and blend with architectural and natural landscapes. Beautifully crafted, the Endurascape is offered in a variety of shapes, cast grill louver designs and textured finishes. The Endurascape is ideal for walkways, entrances, promenades, plazas, courtyards, driveways, bridges and landscaped areas.",https://visionairelighting.com/products/endurascape/,"['https://visionairelighting.com/wp-content/uploads/2020/10/Seattle-WA-Visionaire-Endurascape-Concrete-Bollards-001-scaled.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/04/Bollards_Endurascape_755x500.png', 'https://visionairelighting.com/wp-content/uploads/2018/01/endurascape_gallery_image.png', 'https://visionairelighting.com/wp-content/uploads/2020/10/Bixby-Bollards-005-scaled.jpg']",159
