name,description,link_url,image_url,manufacturer_id
60″W Sequoia 14 Arm Chandelier | 127593,"Like a prodigious, majestic tree of light soaring upwards toward the heavens, the spectacular Sequoia Chandelier sprouts 14 stunning Beige Textrene shades that crown faux candlelights on White Glass bobeches. Curved arms and a towering frame are offered in an Antique Copper finish. Handcrafted by highly skilled artisans in the USA. Options include custom sizes, styles and finishes. The fixture, which ranges from 150-243 inches in height,is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/60w-sequoia-14-arm-chandelier-127593/,https://2ndave.com/wp-content/uploads/2022/12/127593.jpg,1261
60″W Serratina 32 LT Chandelier | 116521,"Unsurpassed elegance, grace and beauty are defined by the Serratina Chandelier. With shapely curves in an exquisite French Bronze finish, a lustrous symphony of Hand-Forged Iron Scrollwork and Acanthus Leaf accents complement 32 delicate faux candle lights that create beautiful ambient illumination. The luxurious chandelier will add sophisticated sparkle and romantic charm to any room. Handcrafted in the USA, a myriad of custom options include sizes, styles, finishes and dimmable energy efficient lamping. The Grandiose, 5-foot wide chandelier is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/60w-serratina-32-lt-chandelier-116521/,https://2ndave.com/wp-content/uploads/2022/12/116521.jpg,1261
60″W Symen 16 LT Chandelier | 151204,no description available.,https://2ndave.com/product/60w-symen-16-lt-chandelier-151204/,https://2ndave.com/wp-content/uploads/2022/12/151204.jpg,1261
60″W Toscano 10 LT Chandelier | 146062,"An exquisite chandelier design comes to light with all of the sparkle of a regal castle, conjuring up images of romantic bygone days. 10 Ivory faux candlelights perched on bobeches with ballpoint accents are embraced by linear arms with scroll accents. The authentic frame and hardware that supports this fixture are featured in a Mahogany Bronze finish.Handcrafted in the USA, custom sizes, styles, colors and dimmable energy efficient lamping options such as LED are available. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/60w-toscano-10-lt-chandelier-146062/,https://2ndave.com/wp-content/uploads/2022/12/146062.jpg,1261
60″W Toscano 10 LT Chandelier | 165221,"An elegant chandelier design comes to light with all of the sparkle and glamour of a regal castle, conjuring up images of romantic bygone days. Ten faux Ivory colored candlelights perched on bobeches with ballpoint accents are embraced by linear arms that are attached to a rotund frame underscored with ten series of multi scroll motifs, one for each luminaire. The exquisite frame, hardware and hanging chain that support this lovely fixture are featured in a Black finish. Handcrafted by master artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom designs, styles, sizes and dimmable energy efficient lamping options are available. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/60w-toscano-10-lt-chandelier-165221/,https://2ndave.com/wp-content/uploads/2022/12/165221.jpg,1261
61.5″ Wide Vesuvius Inverted Pendant | 131794,no description available.,https://2ndave.com/product/61-5-wide-vesuvius-inverted-pendant-131794/,https://2ndave.com/wp-content/uploads/2022/12/131794.jpg,1261
61.5″W Bella Sala 9 Arm Chandelier | 125753,no description available.,https://2ndave.com/product/61-5w-bella-sala-9-arm-chandelier-125753/,https://2ndave.com/wp-content/uploads/2022/12/125753.jpg,1261
61.5″W Vesuvius Inverted Pendant | 137060,no description available.,https://2ndave.com/product/61-5w-vesuvius-inverted-pendant-137060/,https://2ndave.com/wp-content/uploads/2022/12/137060.jpg,1261
61″ Long Reclamare Oblong Pendant | 188631,"Handcrafted like a hope chest built with reclaimed wood from timbers rescued from retired barns and antique structures, Reclamare is an eye-catching ceiling pendant created with authentic craftsmanship of artisans in our 180,000 square foot manufacturing facility located in Yorkville, New York. The wooden frame features hardware and decorative accents hand-finished in an Oil Rubbed Bronze and complemented with a Silver Mica bottom diffuser. The fixture includes 4 Customer supplied Medium base lamps for down lighting and 8 Customer supplied, Medium base lamps to bring out the beauty of the Mica. Ideal for illuminating billiard tables, counters, islands and bars. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/61-long-reclamare-oblong-pendant-188631/,https://2ndave.com/wp-content/uploads/2022/12/188631.jpg,1261
61″ Long Winter Solstice Delta 8 Light Oblong Chandelier | 218102,"Like the branches of a wise old tree asleep in the cold winter woods. The Winter Solstice Chandelier is an abstract expression of light that is perfectly poetic. Meticulous architectural details abound with Dark Burnished Antique Copper and Timeless Bronze finishes. Eight stunning Jadestone shades provide a warm, friendly embrace. Ideal for illuminating billiard/dining tables, islands, counters, and bars. Custom crafted in our 180,000 square foot manufacturing facility in Yorkville, New York. Shade styles, metal finishes and fixture sizes can be customized. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/61-long-winter-solstice-delta-8-light-oblong-chandelier-218102/,https://2ndave.com/wp-content/uploads/2022/12/218102.jpg,1261
61″L Quadrato Graz Oblong Pendant | 177819,"Evoking a look of luxury and sophistication for your decor, crystal elegance comes to light with the Quadrato Graz design. This exquisite oblong pendant features a waterfall array of crystal and Chrome Plated steel strands which are adorned with faceted crystal drops on the bottom. The lovely shade is complemented with a frame and hardware featured in a Chrome Plated finish. The fixture is ideal for illuminating billiard and dining tables, islands, counters and bars. A minimum order of 50 pieces is required. Handmade in the USA, this pendant is available in custom sizes, styles and colors, as well as dimmable energy efficient lamping options such as LED. The fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/61l-quadrato-graz-oblong-pendant-177819/,https://2ndave.com/wp-content/uploads/2022/12/177819.jpg,1261
62″ Long Windsor 14 Light Oblong Chandelier | 124143,"Inspired by the beauty and grace of ballrooms in renowned castles and mansions spanning the globe, Windsor features 14 Clear Glass Hurricane styled shades that reveal Ivory faux candle lights. The elegant shades are embraced with bobeches with Acanthus Leaf Accents and Crystal Orb and Pendalogs on a frame with hardware featured in a Cajun Spice finish. The overall height of this chandelier ranges from 43 to 102 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted in our 180,000 square foot manufacturing facility in the USA, this fixture is available in custom sizes, styles, and colors, as well as dimmable energy efficient lamping options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/62-long-windsor-14-light-oblong-chandelier-124143/,https://2ndave.com/wp-content/uploads/2022/12/124143.jpg,1261
62″ Long Windsor 14 Light Oblong Chandelier | 136485,"Inspired by the beauty and grace of ballrooms in renowned castles and mansions spanning the globe, Windsor features 14 Clear Glass Hurricane styled shades that reveal Ivory faux candle lights. The elegant shades are embraced with bobeches with Acanthus Leaf Accents and Amber Crystal Orb and Pendalogs on a frame with hardware featured in a Chestnut Textured finish. The overall height ranges from 43 to 150 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility. Available in a wide range of custom choices including various finishes and sizes. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/62-long-windsor-14-light-oblong-chandelier-136485/,https://2ndave.com/wp-content/uploads/2022/12/136485.jpg,1261
62″ Long Windsor 14 Light Oblong Chandelier | 138846,"Inspired by the beauty and grace of ballrooms in renowned castles and mansions spanning the globe, Windsor features 14 Clear Glass Hurricane styled shades that reveal Ivory faux candle lights. The elegant shades are embraced by bobeches with Acanthus Leaf Accents and Crystal Orb and Pendalogs on a frame with hardware featured in a French Bronze finish. The overall height of this chandelier ranges from 43 to 102 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted in our manufacturing facility in the USA, this fixture is available in custom sizes, styles, and colors, as well as dimmable energy efficient lamping options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/62-long-windsor-14-light-oblong-chandelier-138846/,https://2ndave.com/wp-content/uploads/2022/12/138846.jpg,1261
62″ Long Windsor 14 Light Oblong Chandelier | 146948,"Inspired by the beauty and grace of ballrooms in renowned castles and mansions spanning the globe, Windsor features 14 Clear Glass Hurricane styled shades that reveal Ivory faux candle lights. The elegant shades are embraced by bobeches with Acanthus Leaf Accents and Teardrop Crystals and Orb on a frame with hardware featured in a Classic Rust finish. The overall height of this chandelier ranges from 44 to 103 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted in our 180,000 square foot manufacturing facility in the USA, this fixture is available in custom sizes, styles, and colors, as well as dimmable energy efficient lamping options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/62-long-windsor-14-light-oblong-chandelier-146948/,https://2ndave.com/wp-content/uploads/2022/12/146948.jpg,1261
62″ Long Windsor 14 Light Oblong Chandelier | 149437,"Inspired by the beauty and grace of ballrooms in renowned castles and mansions spanning the globe, Windsor features 14 Clear Glass Hurricane styled shades that reveal Ivory faux candle lights. The elegant shades are embraced by bobeches with Acanthus Leaf Accents and Teardrop Crystals and Orb on a frame with hardware featured in a French Bronze finish. The overall height of this chandelier ranges from 43 to 114 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted in our 180,000 square foot manufacturing facility in the USA, this fixture is available in custom sizes, styles, and colors, as well as dimmable energy efficient lamping options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/62-long-windsor-14-light-oblong-chandelier-149437/,https://2ndave.com/wp-content/uploads/2022/12/149437.jpg,1261
62″ Long Windsor 14 Light Oblong Chandelier | 183446,"Inspired by the beauty and grace of ballrooms in renowned castles and mansions spanning the globe, Windsor features 14 Clear Glass Hurricane styled shades that reveal Ivory faux candle lights. The elegant shades are embraced by bobeches with Acanthus Leaf Accents and Crystal Glass Pendalogs and Orb on a frame with hardware featured in a Gilded Tobacco finish. The overall height of this chandelier ranges from 43 to 116 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted in our 180,000 square foot manufacturing facility in the USA, this fixture is available in custom sizes, styles and colors, as well as dimmable energy efficient lamping options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/62-long-windsor-14-light-oblong-chandelier-183446/,https://2ndave.com/wp-content/uploads/2022/12/183446.jpg,1261
62″ Long Windsor 14 Light Oblong Chandelier | 187263,"Inspired by the beauty and grace of ballrooms in renowned castles and mansions spanning the globe, Windsor features 14 Ivory faux candlelights that are embraced by bobeches with Acanthus Leaf Accents and Crystal Glass Pendalogs on a frame with hardware featured in a Golden Bronze finish. The overall height of this chandelier ranges from 41 to 113 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted in our 180,000 square foot manufacturing facility in the USA, this fixture is available in custom sizes, styles and colors, as well as dimmable energy efficient lamping options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/62-long-windsor-14-light-oblong-chandelier-187263/,https://2ndave.com/wp-content/uploads/2022/12/187263.jpg,1261
62″ Long Windsor 14 Light Oblong Chandelier | 195401,"Inspired by the beauty and grace of ballrooms in renowned castles and mansions spanning the globe, Windsor features 14 Clear Glass Hurricane Style Shades that reveal Ivory faux candlelights embraced by bobeches. The chandelier is enhanced with Acanthus Leaf Accents and Crystal Glass Orb and Pendalogs on a frame with hardware featured in a Tuscan Ivory finish. The overall height of this chandelier ranges from 45 to 116 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted in our 180,000 square foot manufacturing facility in the USA, this fixture is available in custom sizes, styles and colors, as well as dimmable energy efficient lamping options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/62-long-windsor-14-light-oblong-chandelier-195401/,https://2ndave.com/wp-content/uploads/2022/12/195401.jpg,1261
62″ Long Windsor 14 Light Oblong Chandelier | 203867,"Inspired by the beauty and grace of ballrooms in renowned castles and mansions spanning the globe. Windsor features 14 Clear Glass Hurricane styled shades that reveal Ivory faux candlelights. The elegant shades are embraced with bobeches featuring Acanthus Leaf scrolled accents and Crystal Orb and Pendalogs on a frame with hardware featured in a Mahogany Bronze finish. The overall height of this chandelier ranges from 43 to 115 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted in our 180,000 square foot manufacturing facility in the USA. Available in custom sizes and finishes. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/62-long-windsor-14-light-oblong-chandelier-203867/,https://2ndave.com/wp-content/uploads/2022/12/203867.jpg,1261
62″ Wide Castilla Jadestone 21 Light Three Tier Chandelier | 193768,"Stunning and enchanting, rich charm and grand styled elegance come to light with the Castilla chandelier, a dramatic centerpiece for foyers, ballrooms, lobbies and other large spaces in residential, hospitality and commercial settings. The 3-tier fixture features 21 thinly hand carved and polished Natural Jadestone Cylindres in Earthy tones which become luminescent. Hand-forged Iron hardware and ballpoint studs are featured in 2 complementary Mahogany Bronze finishes. The overall height of this pendant ranges from 109 to 228 inches as the chain length can be easily adjusted in the field to accommodate your specific application needs. Handcrafted in our 180,000 square foot manufacturing facility in Yorkville, NY.",https://2ndave.com/product/62-wide-castilla-jadestone-21-light-three-tier-chandelier-193768/,https://2ndave.com/wp-content/uploads/2022/12/193768.jpg,1261
62″ Wide Farmington 8 Light Chandelier | 214875,"Graceful elegance and a distinctive refinement are reflected in this exquisite chandelier. Adorned with eight Statuario Idalight Cylindres and complemented with a Timeless Bronze finish. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Diffuser colors, metal finishes and fixture sizes can be customized to your needs. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/62-wide-farmington-8-light-chandelier-214875/,https://2ndave.com/wp-content/uploads/2022/12/214875.jpg,1261
62″ Wide Farmington 8 Light Chandelier | 233588,"Designed with clean sophisticated styling. This massive lighting centerpiece will enhance both formal or casual interiors. Eight Statuario Idalight Cylindres, each with a customer-supplied, medium base lamp for ambient uplighting and a customer-supplied medium base lamp for functional downlighting, embraces the round cross-hatch architectural frame. The fixture is enhanced with a stunning Oil Rubbed Bronze finish. Overall height ranges from 26 to 102 inches as the suspension rod can be adjusted in the factory to accommodate your specific lighting needs. Made to Order in our 180,000 square foot manufacturing facility in Yorkville, NY. Diffuser colors and materials, metal finishes and pendant sizes can be customized to your needs. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/62-wide-farmington-8-light-chandelier-233588/,https://2ndave.com/wp-content/uploads/2022/12/233588.jpg,1261
62″ Wide Loxley Needham 16 Light Chandelier | 231480,"Blending an elegant style with a classic distinguished look… This massive Loxley Chandelier is custom crafted with 16 Clear Mercury Glass Cylindres on a sturdy ring which is featured in an Oil Rubbed Bronze finish. Overall height ranges from 45 to 164 inches as the chain easily adjusts in the field. The fixture is ideal for illuminating dining tables, lobbies, entryways and other residential, hospitality and commercial spaces. The Loxley Needham Chandelier is featured in our American made, American designed, handcrafted Transitional Lighting Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/62-wide-loxley-needham-16-light-chandelier-231480-2/,https://2ndave.com/wp-content/uploads/2022/12/231480.jpg,1261
62″W Brach Ring 8 LT Chandelier | 118614,"An exquisite articulation of beautiful ambient lighting and graceful design, the Brach Ring chandelier features a stunning centerpiece with 8 curved arms. Amber colored faux candlelights crowned with Natural Textrene shades are perched atop of diminutive bobeches. The chandelier is highlighted with stunning Iron hardware hand finished in a Timeless Bronze hue. The fixture is custom crafted by highly skilled artisans in our manufacturing facility in Yorkville, New York. Custom sizes, designs, colors and dimmable energy efficient lamping options are available. The 62-inch wide chandelier is UL and cUL listed for damp and dry locations; however we do not recommend installing it in spaces that experience a large amount of moisture.",https://2ndave.com/product/62w-brach-ring-8-lt-chandelier-118614/,https://2ndave.com/wp-content/uploads/2022/12/118614.jpg,1261
62″W Castilla 21 LT Three Tier Chandelier | 115048,"Decorative and enchanting, rich charm and and elegance come to light with the Castilla chandelier, which is designed as a dramatic centerpiece for foyers, ballrooms and other large spaces. The fixture features 21 faux candlelights perched on bobeches across three tiers with hand-forged Iron hardware featured in two complementary Mahogany Bronze finishes. Handcrafted by highly skilled artisans in our Upstate New York manufacturing facility, this fixture is available in custom sizes, styles, colors and dimmable energy efficient lamping options such as LED. This chandelier is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/62w-castilla-21-lt-three-tier-chandelier-115048/,https://2ndave.com/wp-content/uploads/2023/02/115048.jpg,1261
62″W Castilla 3 Tier Chandelier | 122634,"Decorative and enchanting, rich charm and and elegance come to light with the Castilla chandelier, which is designed as a dramatic centerpiece for foyers, ballrooms and other large spaces. The 3-tier fixture features 21 faux candlelights crowned with Buffet styled Eggshell Textrene Shades and perched on bobeches with hand-forged Iron hardware featured in 2 complementary Mahogany Bronze finishes. Handcrafted by highly skilled artisans in our Upstate New York manufacturing facility, this fixture is available in custom sizes, styles, colors and dimmable energy efficient lamping options such as LED. This chandelier is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/62w-castilla-3-tier-chandelier-122634/,https://2ndave.com/wp-content/uploads/2022/12/122634.jpg,1261
62″W Cyclone 36 LT Chandelier | 133177,"The bold, eye-catching Cyclone simulates whirling winds of energy and gyration with twisting steel that is accentuated with 36 delicately placed beacons to help you weather the storm. The winding mass of steel surrounds a sturdy post, all featured in our Cafe Noir on Rust finish. Make an impressive design statement that will wow guests in lobbies, conference rooms, entryways and other residential and commercial spaces. The fixture is handcrafted by master artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom designs, styles, sizes and dimmable energy efficient lamping such as LEDs are available. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/62w-cyclone-36-lt-chandelier-133177/,https://2ndave.com/wp-content/uploads/2022/12/133177.jpg,1261
62″W Newcastle 30 LT Chandelier | 158764,"Blending elegant styling with a rich distinguished look, this New Castle chandelier features three Oil Rubbed Bronze steel decorative tiers that provide timeless beauty and generous illumination. Heavy chains support the rings from the ceiling. A total of 30 Faux Beeswax Cylindres are mounted on the three tiered structure, each perched on a holder attached to a ring. Five luminaires are displayed from the top ring while 10 are attached to the center ring and 15 are affixed to the lower ring, making this chandelier ideal for illuminating dining areas, conference tables, lobbies and other residential and commercial spaces. Handcrafted in our 180,000 square foot manufacturing facility in Yorkville, New York.",https://2ndave.com/product/62w-newcastle-30-lt-chandelier-158764/,https://2ndave.com/wp-content/uploads/2022/12/158764.jpg,1261
62″W Vesuvius Inverted Pendant | 172765,"Make a bold style statement and create a breathtaking room that you love with this dramatic ceiling fixture. A striking lighting design on a grand scale, Vesuvius reveals an inverted design showcasing Maduro Idalight which is enhanced with straight line accents, frame and hardware featured in a Timeless Bronze finish. The fixture is perfect for illuminating entryways, foyers, conference rooms, lobbies and other spaces. Vesuvius features quality materials and hand detailed American craftsmanship perfected by years of time honored artistry, passed down from generations of prolific artisans. Custom sizes, designs and colors are available, as well as dimmable, energy efficient lamping options. This fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/62w-vesuvius-inverted-pendant-172765/,https://2ndave.com/wp-content/uploads/2022/12/172765.jpg,1261
63″ High Ramus 4 Light Floor Base | 259967,no description available.,https://2ndave.com/product/63-high-ramus-4-light-floor-base-259967/,https://2ndave.com/wp-content/uploads/2023/03/259967.jpg,1261
63″ High Ramus Floor Lamp | 259968,"This unique lighting design features a Beige hand-woven Burlap Textrene shade on a Timeless Bronze finished branch-styled metal base that appears like a mid-winter shadow behind a brilliant moon and mesmerizes with a striking look inspired by nature. The Ramus Floor Lamp is included in our American-made, American-designed handcrafted Rustic Chic Collection. Manufactured in Yorkville, NY. UL and cUL listed for dry locations.",https://2ndave.com/product/63-high-ramus-floor-lamp-259968-2/,https://2ndave.com/wp-content/uploads/2023/03/259968.jpg,1261
63″ Long Bola Deux 2 Panel Oblong Pendant | 228659,The material is Steel and Idalight. The finish is Champagne Matallic. The diffuser is Statuario Idalight.,https://2ndave.com/product/63-long-bola-deux-2-panel-oblong-pendant-228659/,https://2ndave.com/wp-content/uploads/2022/12/228659.jpg,1261
63″ Wide Bracciali Pendant | 193561,"A Golden Bracelet of Light, the Bracciali Pendant features 32 Gold finished bangles that encircle Statuario Idalight diffusers and 16 customers supplied GY6.35 base lamps. The frame and other hardware are featured in an Extreme Chrome finish. The overall height of this pendant ranges from 26 to 126 inches as the aircraft cable length can be easily adjusted in the field to accommodate your specific lighting application needs. The fixture is handcrafted by skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, NY. Custom options include various sizes, colors, designs and dimmable energy efficient lamping. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/63-wide-bracciali-pendant-193561/,https://2ndave.com/wp-content/uploads/2022/12/193561.jpg,1261
63″ Wide Castilla Jadestone 21 Light Three Tier Chandelier | 122640,"Decorative and enchanting, rich charm and elegance come to light with the Castilla chandelier, which is designed as a dramatic centerpiece for foyers, ballrooms and other large spaces. The 3-tier fixture features 21 Jadestone Cylindres perched on bobeches with hand-forged Iron hardware featured in 2 complementary Mahogany Bronze finishes. Handcrafted by highly skilled artisans in our Upstate New York manufacturing facility, this fixture is available in custom sizes, styles, colors and dimmable energy efficient lamping options such as LED. This chandelier is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/63-wide-castilla-jadestone-21-light-three-tier-chandelier-122640/,https://2ndave.com/wp-content/uploads/2022/12/122640.jpg,1261
63″ Wide Larkfield 3 Light Pendant | 140698,"An eclectic elegance evokes with this Larkfield pendant. Three Travertine Idalight shades feature an abstract expressionist pattern and are complemented with Maduro Idalight trim. Shades are embraced by a creative suspension configuration for a graceful aesthetic and support. Crystal Pendalogues and a Crystal Orb accent this fixture. The sconce is enhanced with the Capri handpainted premium finish. Ideal for installation above a counter, billiard table, bar or island. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Shade colors, metal finishes and sizes can be customized to your specifications. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/63-wide-larkfield-3-light-pendant-140698/,https://2ndave.com/wp-content/uploads/2022/12/140698.jpg,1261
63″H Ramus Floor Lamp | 172409,"This unique lighting design features a Beige hand woven Burlap shade on a Cafe Noir finished steel floor base with steel tree branches that appear like a mid-winter shadow behind a brilliant moon and mesmerize with a striking look inspired by nature. The floor lamp is handcrafted by highly skilled artisans in the USA in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom colors, styles and sizes are available, as well as dimmable energy efficient lamping options such as LED. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/63h-ramus-floor-lamp-172409-2/,https://2ndave.com/wp-content/uploads/2022/12/172409.jpg,1261
63″L Schaffer 4 Arm Chandelier | 151897,"This vintage item has been re-created, redesigned and re-engineered from a cherished, original fixture. artisans re-built this piece as a brand-new reproduction utilizing modern technologies and materials with old world craftsmanship in our manufacturing facility in the USA",https://2ndave.com/product/63l-schaffer-4-arm-chandelier-151897/,https://2ndave.com/wp-content/uploads/2022/12/134171.jpg,1261
64″ Long Anillo Gemini Oblong Pendant | 250621,This fixture is made of Steel and Idalight. The steel components are finished in Gold Matte. The lens is Statuario Idalight. This fixture is UL rated for damp locations.,https://2ndave.com/product/64-long-anillo-gemini-oblong-pendant-250621-2/,https://2ndave.com/wp-content/uploads/2022/12/250621.jpg,1261
64″ Long DaCapa 3 LT Island Pendant | 114321,no description available.,https://2ndave.com/product/64-long-dacapa-3-lt-island-pendant-114321/,https://2ndave.com/wp-content/uploads/2022/12/114321-93.jpg,1261
64″ Wide Bola Mahina Pendant | 225466,no description available.,https://2ndave.com/product/64-wide-bola-mahina-pendant-225466/,https://2ndave.com/wp-content/uploads/2022/12/225466.jpg,1261
64″ Wide Cyclone 36 Light Chandelier | 219352,"The bold, eye-catching Cyclone chandelier simulates whirling winds of energy and gyration with twisting metal that is accentuated with 36 delicately placed beacons of light to help you weather the storm. The winding mass of Industrial Steel surrounds a sturdy post. Make an impressive design statement that will wow guests in lobbies, conference rooms, entryways and other residential, hospitality and commercial spaces. The overall height ranges from 70 to 142 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. This massive fixture is handcrafted by master artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Fixture designs, metal finishes and sizes can be customized to meet your needs. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/64-wide-cyclone-36-light-chandelier-219352/,https://2ndave.com/wp-content/uploads/2022/12/219352.jpg,1261
64″ Wide Cyclone 36 Light Chandelier | 260184,"The large, bold, eye-catching Cyclone simulates whirling winds of energy and gyration with Hand-forged Old Wrought Iron that is accentuated with 36 delicately placed, energy-efficient LED beacons to help you weather the storm. The winding mass of metal surrounds a sturdy post. Overall height ranges from 92 to 163 inches as the chain easily adjusts in the field. Make an impressive design statement that will Wow guests in lobbies, conference rooms, entryways, and other residential and commercial spaces. The Cyclone Chandelier is included in our American-made, American-designed, handcrafted Cyclone Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/64-wide-cyclone-36-light-chandelier-260184/,https://2ndave.com/wp-content/uploads/2023/02/260184.jpg,1261
64″ Wide Minuet 16 Light Chandelier | 169772,"An elaborate, elegant chandelier design comes to light with sparkle and glamor. Exquisite Clear Crystal and Gold Opaque Crystal droplets complement 16 faux Amber candlelights perched on fanciful bobeches embraced by exquisite scrolled arms. Matching Acanthus leaf accents are featured in an Autumn Leaf finish. Clear crystal beads are draped throughout the fixture which is adorned with a matching ball accent finial. Handcrafted in our facility in Yorkville, New York, this rich, luxurious fixture is available in custom sizes, styles, colors and dimmable energy efficient lamping options such as LED. This lovely chandelier is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/64-wide-minuet-16-light-chandelier-169772/,https://2ndave.com/wp-content/uploads/2022/12/169772.jpg,1261
64″ Wide Warwick 18 Light Two Tier Chandelier | 51056,"Bring Gothic revival combined with Rustic styling into your home with this elegant Warwick Chandelier. 18 Ivory faux candlelights perched atop bobeches with spearhead accents provide beautiful ambient lighting that conjures up images of romanticized bygone days. Decorated with Cast Iron Medallions and finished in a Dark Roast hue. The overall height ranges from 63 to 134 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Custom crafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Candlelight colors, metal finishes and chandelier sizes can be customized. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/64-wide-warwick-18-light-two-tier-chandelier-51056/,https://2ndave.com/wp-content/uploads/2022/12/67722.jpg,1261
64″L Nadine Oblong Pendant | 143902,"Designed with sleek and stylish curve appeal. Nadine is a sophisticated lighting design that embodies a sleek sculpted shape with highly stylized lines and pristine clarity. This handsome pendant is custom crafted in a Brown Metallic finish and enhanced with matching border and studs, and a unique Crystal Idalight bottom diffuser. Custom crafted in Yorkville, New York. Custom options available. UL and cUL listed for dry and damp locations. The Maker’s Mark, a diminutive impression of special character and provenance, denotes signature craftsmanship created by time-honored tools.",https://2ndave.com/product/64l-nadine-oblong-pendant-143902/,https://2ndave.com/wp-content/uploads/2022/12/143902.jpg,1261
64″L Nadine Oblong Pendant | 149958,"Designed with sleek and stylish curve appeal. Nadine is a sophisticated lighting design that embodies a sleek sculpted shape with highly stylized lines and pristine clarity. This handsome pendant is custom crafted in a Bronze Metallic finish and enhanced with matching border and studs. Custom crafted in Yorkville, New York. Custom options available. UL and cUL listed for dry and damp locations. The Maker’s Mark, a diminutive impression of special character and provenance, denotes signature craftsmanship created by time-honored tools.",https://2ndave.com/product/64l-nadine-oblong-pendant-149958/,https://2ndave.com/wp-content/uploads/2022/12/149958.jpg,1261
64″L Nadine Oblong Pendant | 170911,"Designed with sleek and stylish curve appeal. Nadine is a sophisticated lighting design that embodies a sleek sculpted shape with highly stylized lines and pristine clarity. This handsome pendant is custom crafted in a Bronze Metallic finish and enhanced with matching border and studs, and a unique bottom diffuser with a metal mesh in a matching hue. Custom crafted in Yorkville, New York. Custom options available. UL and cUL listed for dry and damp locations. The Maker’s Mark, a diminutive impression of special character and provenance, denotes signature craftsmanship created by time-honored tools.",https://2ndave.com/product/64l-nadine-oblong-pendant-170911/,https://2ndave.com/wp-content/uploads/2022/12/170911.jpg,1261
